id,client_id,product_category,product_company,subtype,amount,date,transaction_type
193561,210,1,YouDrive,Purchase,534,2020-12-30 23:27:51,Negative
476657,514,6,Moscow subway,Purchase,53,2020-12-30 23:28:04,Negative
39378,43,1,Yandex.Drive,Purchase,1080,2020-12-30 23:28:06,Negative
213809,231,6,Arrow,Purchase,76,2020-12-30 23:28:12,Negative
579768,624,6,Moscow subway,Purchase,75,2020-12-30 23:28:12,Negative
819215,882,15,Gas station GAZPROM,Purchase,1876,2020-12-30 23:29:36,Negative
380927,411,1,Carousel,Purchase,607,2020-12-30 23:31:01,Negative
355645,384,5,PizzaHut,Purchase,341,2020-12-30 23:31:11,Negative
563582,607,5,Burger King,Purchase,338,2020-12-30 23:32:16,Negative
548380,591,5,Dodo Pizza,Purchase,405,2020-12-30 23:32:23,Negative
881736,950,6,Moscow subway,Purchase,59,2020-12-30 23:32:47,Negative
84085,91,2,Platypus Online,Purchase,533,2020-12-30 23:32:56,Negative
407038,439,5,McDonald's,Purchase,334,2020-12-30 23:32:58,Negative
450585,486,2,Crossroads,Purchase,3873,2020-12-30 23:34:03,Negative
587127,632,3,GETT,Purchase,728,2020-12-30 23:34:04,Negative
290037,314,3,Kiwi Taxi,Purchase,557,2020-12-30 23:34:07,Negative
791782,853,15,Lukoil gas station,Purchase,1312,2020-12-30 23:34:17,Negative
106046,114,6,Arrow,Purchase,53,2020-12-30 23:35:21,Negative
743353,800,10,Coral pool,Purchase,520,2020-12-30 23:35:27,Negative
2444,3,14,Skala Cafe,Purchase,1240,2020-12-30 23:35:54,Negative
487096,525,5,KFC,Purchase,599,2020-12-30 23:35:54,Negative
547267,590,1,Lifcar,Purchase,427,2020-12-30 23:36:02,Negative
302203,326,28,Bowling Club Scooter,transfer,1899,2020-12-30 23:36:36,Negative
363414,392,6,Moscow subway,Purchase,76,2020-12-30 23:37:06,Negative
357654,386,6,Moscow subway,Purchase,63,2020-12-30 23:37:28,Negative
685017,738,5,KFC,Purchase,340,2020-12-30 23:37:33,Negative
71350,77,6,Arrow,Purchase,51,2020-12-30 23:38:22,Negative
19718,22,5,Dodo Pizza,Purchase,539,2020-12-30 23:38:42,Negative
230051,248,20,Bowling Club Scooter,Purchase,2602,2020-12-30 23:39:01,Negative
365751,394,21,Bowling Club Scooter,Purchase,613,2020-12-30 23:39:49,Negative
419356,452,6,Arrow,Purchase,51,2020-12-30 23:40:17,Negative
574134,618,6,Arrow,Purchase,77,2020-12-30 23:40:42,Negative
548263,591,2,Platypus Online,Purchase,1250,2020-12-30 23:41:26,Negative
396342,427,6,Arrow,Purchase,74,2020-12-30 23:42:18,Negative
604118,650,6,Arrow,Purchase,98,2020-12-30 23:43:08,Negative
209910,227,5,Yakitoria,Purchase,459,2020-12-30 23:43:24,Negative
23557,26,6,Moscow subway,Purchase,90,2020-12-30 23:44:15,Negative
417925,451,2,Auchan,Purchase,4980,2020-12-30 23:44:41,Negative
499290,538,5,Burger King,Purchase,549,2020-12-30 23:45:38,Negative
130764,141,5,Burger King,Purchase,566,2020-12-30 23:46:19,Negative
780527,841,7,Pharmacy 23+,Purchase,147,2020-12-30 23:47:25,Negative
532811,574,6,Arrow,Purchase,54,2020-12-30 23:47:30,Negative
58580,63,28,Bowling Club Scooter,Replenishment,275,2020-12-30 23:47:53,Positive
11605,13,6,Arrow,Purchase,78,2020-12-30 23:48:00,Negative
56939,62,5,Burger King,Purchase,550,2020-12-30 23:48:06,Negative
477911,515,11,Rive Gauche,Purchase,1693,2020-12-30 23:48:17,Negative
600208,646,2,Crossroads,Purchase,1677,2020-12-30 23:48:17,Negative
785684,847,6,Arrow,Purchase,78,2020-12-30 23:49:48,Negative
184965,200,28,Bowling Club Scooter,Replenishment,2197,2020-12-30 23:50:48,Positive
355376,383,28,Bowling Club Scooter,Replenishment,1846,2020-12-30 23:50:48,Positive
27869,31,1,Delimobil,Purchase,405,2020-12-30 23:50:56,Negative
164788,178,6,Arrow,Purchase,78,2020-12-30 23:51:23,Negative
295756,319,28,Bowling Club Scooter,Replenishment,2038,2020-12-30 23:53:10,Positive
559925,603,6,Arrow,Purchase,81,2020-12-30 23:53:13,Negative
629437,677,6,Arrow,Purchase,97,2020-12-30 23:53:15,Negative
49515,53,28,Bowling Club Scooter,Replenishment,2088,2020-12-30 23:54:12,Positive
649,1,9,Read-city,Purchase,315,2020-12-30 23:54:16,Negative
909201,980,2,Auchan,Purchase,625,2020-12-30 23:54:38,Negative
645888,695,5,Dodo Pizza,Purchase,544,2020-12-30 23:54:40,Negative
806384,869,5,Burger King,Purchase,555,2020-12-30 23:55:02,Negative
76331,82,21,Bowling Club Scooter,Purchase,2824,2020-12-30 23:56:11,Negative
912015,983,5,Yakitoria,Purchase,401,2020-12-30 23:57:16,Negative
137087,148,5,Burger King,Purchase,511,2020-12-30 23:58:41,Negative
271089,293,19,Bowling Club Scooter,Purchase,410,2020-12-30 23:59:05,Negative
297921,322,5,KFC,Purchase,382,2020-12-31 00:00:37,Negative
391990,422,15,Lukoil gas station,Purchase,1958,2020-12-31 00:01:07,Negative
702783,757,5,Dodo Pizza,Purchase,255,2020-12-31 00:02:18,Negative
25239,28,5,Dodo Pizza,Purchase,495,2020-12-31 00:02:33,Negative
913407,984,6,Moscow subway,Purchase,99,2020-12-31 00:02:33,Negative
229866,248,7,Planet Health,Purchase,532,2020-12-31 00:02:43,Negative
796754,859,5,Yakitoria,Purchase,530,2020-12-31 00:02:46,Negative
446456,481,10,Bowling Club Scooter,Purchase,608,2020-12-31 00:03:09,Negative
445390,480,6,Arrow,Purchase,67,2020-12-31 00:03:13,Negative
770114,830,2,SberMarket,Purchase,2345,2020-12-31 00:03:23,Negative
296323,320,6,Arrow,Purchase,63,2020-12-31 00:04:05,Negative
878047,946,6,Moscow subway,Purchase,78,2020-12-31 00:04:20,Negative
119085,128,9,White Rabbit,Purchase,587,2020-12-31 00:04:36,Negative
2157,3,6,Arrow,Purchase,96,2020-12-31 00:05:11,Negative
764030,823,6,Moscow subway,Purchase,60,2020-12-31 00:05:40,Negative
102203,110,6,Arrow,Purchase,71,2020-12-31 00:05:48,Negative
136262,147,5,Tanuki,Purchase,546,2020-12-31 00:06:20,Negative
874975,942,28,Bowling Club Scooter,Replenishment,1925,2020-12-31 00:06:43,Positive
378320,408,6,Moscow subway,Purchase,99,2020-12-31 00:06:47,Negative
426171,460,3,GETT,Purchase,464,2020-12-31 00:07:14,Negative
188095,204,6,Arrow,Purchase,91,2020-12-31 00:07:15,Negative
14056,16,1,Lifcar,Purchase,456,2020-12-31 00:07:43,Negative
731825,788,6,Arrow,Purchase,73,2020-12-31 00:07:55,Negative
462452,499,2,Yandex.Lavka,Purchase,4981,2020-12-31 00:08:57,Negative
410243,443,1,Carousel,Purchase,1084,2020-12-31 00:09:26,Negative
574550,618,28,Bowling Club Scooter,transfer,2004,2020-12-31 00:09:53,Negative
492054,530,6,Arrow,Purchase,56,2020-12-31 00:10:20,Negative
305988,330,13,WILDBERRIES,Purchase,4111,2020-12-31 00:10:30,Negative
600549,646,6,Moscow subway,Purchase,87,2020-12-31 00:11:01,Negative
729598,786,1,Carousel,Purchase,1479,2020-12-31 00:11:08,Negative
151008,163,6,Moscow subway,Purchase,70,2020-12-31 00:11:38,Negative
112666,121,6,Moscow subway,Purchase,72,2020-12-31 00:14:30,Negative
453155,488,9,Rospechat,Purchase,396,2020-12-31 00:15:07,Negative
916248,987,6,Moscow subway,Purchase,93,2020-12-31 00:15:30,Negative
394893,425,28,Bowling Club Scooter,Replenishment,140,2020-12-31 00:15:58,Positive
823334,887,2,Auchan,Purchase,2579,2020-12-31 00:16:46,Negative
452830,488,6,Arrow,Purchase,60,2020-12-31 00:17:06,Negative
189290,205,6,Arrow,Purchase,63,2020-12-31 00:17:10,Negative
570182,614,6,Moscow subway,Purchase,87,2020-12-31 00:17:19,Negative
412399,445,6,Arrow,Purchase,97,2020-12-31 00:17:28,Negative
303761,328,6,Moscow subway,Purchase,99,2020-12-31 00:17:36,Negative
632851,681,5,PizzaHut,Purchase,164,2020-12-31 00:17:52,Negative
633250,681,6,Moscow subway,Purchase,93,2020-12-31 00:18:05,Negative
446992,482,5,Burger King,Purchase,549,2020-12-31 00:18:38,Negative
740865,798,5,PizzaHut,Purchase,178,2020-12-31 00:19:09,Negative
908801,979,6,Moscow subway,Purchase,54,2020-12-31 00:19:27,Negative
62785,68,6,Arrow,Purchase,70,2020-12-31 00:19:44,Negative
106662,115,2,Billa,Purchase,1956,2020-12-31 00:19:47,Negative
505099,544,6,Arrow,Purchase,90,2020-12-31 00:20:15,Negative
309843,335,5,KFC,Purchase,355,2020-12-31 00:20:25,Negative
680217,733,2,Crossroads,Purchase,4521,2020-12-31 00:21:05,Negative
111497,120,6,Moscow subway,Purchase,59,2020-12-31 00:21:15,Negative
613080,659,12,Bowling Club Scooter,Purchase,94994,2020-12-31 00:21:24,Negative
548558,591,6,Moscow subway,Purchase,86,2020-12-31 00:21:57,Negative
813806,877,1,Lifcar,Purchase,1484,2020-12-31 00:22:12,Negative
806568,869,6,Arrow,Purchase,70,2020-12-31 00:22:46,Negative
713174,768,5,PizzaHut,Purchase,197,2020-12-31 00:22:51,Negative
425199,459,2,SberMarket,Purchase,2833,2020-12-31 00:23:13,Negative
247525,268,6,Arrow,Purchase,71,2020-12-31 00:24:06,Negative
750038,808,6,Arrow,Purchase,69,2020-12-31 00:24:47,Negative
833606,898,2,Crossroads,Purchase,2979,2020-12-31 00:25:13,Negative
400872,432,6,Arrow,Purchase,88,2020-12-31 00:25:16,Negative
896480,966,6,Moscow subway,Purchase,93,2020-12-31 00:25:21,Negative
729740,786,5,Yakitoria,Purchase,460,2020-12-31 00:25:50,Negative
198259,214,28,Bowling Club Scooter,transfer,462,2020-12-31 00:26:07,Negative
185968,201,17,Bowling Club Scooter,Purchase,36235,2020-12-31 00:26:38,Negative
396177,427,6,Moscow subway,Purchase,63,2020-12-31 00:26:38,Negative
580053,624,13,Lamoda,Purchase,5965,2020-12-31 00:26:50,Negative
383431,413,9,Rospechat,Purchase,576,2020-12-31 00:26:51,Negative
668936,720,6,Arrow,Purchase,83,2020-12-31 00:27:58,Negative
787491,849,6,Moscow subway,Purchase,67,2020-12-31 00:28:26,Negative
35927,39,6,Arrow,Purchase,56,2020-12-31 00:28:46,Negative
202633,219,6,Arrow,Purchase,57,2020-12-31 00:28:57,Negative
27760,30,28,Bowling Club Scooter,transfer,1787,2020-12-31 00:30:09,Negative
651662,701,6,Moscow subway,Purchase,55,2020-12-31 00:30:35,Negative
108976,117,6,Moscow subway,Purchase,95,2020-12-31 00:30:36,Negative
110273,119,2,Billa,Purchase,565,2020-12-31 00:31:11,Negative
336976,364,17,Bowling Club Scooter,Purchase,7017,2020-12-31 00:31:23,Negative
788087,849,28,Bowling Club Scooter,transfer,390,2020-12-31 00:32:25,Negative
598319,644,2,SberMarket,Purchase,4024,2020-12-31 00:32:36,Negative
345091,372,28,Bowling Club Scooter,transfer,314,2020-12-31 00:33:41,Negative
526513,567,13,Marks&Spencer,Purchase,2495,2020-12-31 00:33:50,Negative
678684,731,6,Moscow subway,Purchase,78,2020-12-31 00:34:20,Negative
562455,605,28,Bowling Club Scooter,transfer,156,2020-12-31 00:35:07,Negative
383861,414,5,Dodo Pizza,Purchase,186,2020-12-31 00:35:08,Negative
333795,361,6,Arrow,Purchase,73,2020-12-31 00:35:11,Negative
779422,840,6,Arrow,Purchase,81,2020-12-31 00:35:28,Negative
320765,347,2,Billa,Purchase,3744,2020-12-31 00:35:47,Negative
76087,82,13,Zara,Purchase,8856,2020-12-31 00:35:55,Negative
584363,629,5,Tanuki,Purchase,164,2020-12-31 00:36:30,Negative
511360,551,5,McDonald's,Purchase,564,2020-12-31 00:37:11,Negative
27197,30,6,Moscow subway,Purchase,76,2020-12-31 00:38:01,Negative
457189,493,5,PizzaHut,Purchase,432,2020-12-31 00:38:10,Negative
187060,203,5,Yakitoria,Purchase,395,2020-12-31 00:38:49,Negative
146453,158,6,Moscow subway,Purchase,81,2020-12-31 00:39:57,Negative
898504,968,28,Bowling Club Scooter,transfer,2559,2020-12-31 00:40:10,Negative
23853,26,6,Moscow subway,Purchase,74,2020-12-31 00:40:12,Negative
576625,620,28,Bowling Club Scooter,transfer,398,2020-12-31 00:40:36,Negative
401064,432,6,Moscow subway,Purchase,90,2020-12-31 00:40:48,Negative
760927,820,3,Kiwi Taxi,Purchase,984,2020-12-31 00:41:34,Negative
82271,89,2,SberMarket,Purchase,2211,2020-12-31 00:41:38,Negative
922347,993,28,Bowling Club Scooter,Replenishment,2839,2020-12-31 00:42:06,Positive
885763,954,8,Okko,Purchase,462,2020-12-31 00:43:26,Negative
447201,482,6,Arrow,Purchase,58,2020-12-31 00:43:50,Negative
619015,666,6,Arrow,Purchase,71,2020-12-31 00:44:03,Negative
152155,164,16,Bowling Club Scooter,Purchase,1488,2020-12-31 00:44:46,Negative
319398,345,6,Arrow,Purchase,57,2020-12-31 00:44:56,Negative
91205,98,14,Miraj Restaurant,Purchase,1599,2020-12-31 00:45:20,Negative
513309,553,6,Arrow,Purchase,78,2020-12-31 00:46:55,Negative
332317,359,17,Bowling Club Scooter,Purchase,11052,2020-12-31 00:47:01,Negative
177662,192,19,Bowling Club Scooter,Purchase,1807,2020-12-31 00:47:09,Negative
3571,4,28,Bowling Club Scooter,Replenishment,2409,2020-12-31 00:47:54,Positive
704139,758,8,Cinema Pobeda,Purchase,309,2020-12-31 00:47:56,Negative
706382,760,28,Bowling Club Scooter,Replenishment,1313,2020-12-31 00:50:22,Positive
373371,403,5,Dodo Pizza,Purchase,245,2020-12-31 00:52:19,Negative
236476,256,1,BelkaCar,Purchase,1174,2020-12-31 00:52:20,Negative
314228,339,15,Gas station GAZPROM,Purchase,1267,2020-12-31 00:53:18,Negative
540633,582,15,Gas station GAZPROM,Purchase,1178,2020-12-31 00:53:43,Negative
200723,217,6,Moscow subway,Purchase,76,2020-12-31 00:55:35,Negative
838620,903,6,Arrow,Purchase,93,2020-12-31 00:55:40,Negative
473914,511,6,Arrow,Purchase,94,2020-12-31 00:55:44,Negative
495119,533,14,Skala Cafe,Purchase,977,2020-12-31 00:55:57,Negative
666548,717,8,Kinohod,Purchase,482,2020-12-31 00:56:50,Negative
102551,110,8,Karo Film,Purchase,360,2020-12-31 00:57:38,Negative
529550,571,1,YouDrive,Purchase,1034,2020-12-31 00:59:07,Negative
36992,40,6,Arrow,Purchase,63,2020-12-31 00:59:54,Negative
423977,457,9,Rospechat,Purchase,372,2020-12-31 01:00:07,Negative
17505,19,19,Bowling Club Scooter,Purchase,1822,2020-12-31 01:01:40,Negative
186769,202,11,Cosmetic center,Purchase,639,2020-12-31 01:02:14,Negative
920655,992,3,YandexGO,Purchase,380,2020-12-31 01:02:50,Negative
714912,769,28,Bowling Club Scooter,transfer,2741,2020-12-31 01:03:43,Negative
607385,653,6,Arrow,Purchase,78,2020-12-31 01:03:57,Negative
849497,915,6,Arrow,Purchase,69,2020-12-31 01:04:08,Negative
470696,507,28,Bowling Club Scooter,transfer,2195,2020-12-31 01:04:54,Negative
85409,92,6,Moscow subway,Purchase,68,2020-12-31 01:04:57,Negative
130426,140,10,Bowling Club Scooter,Purchase,201,2020-12-31 01:06:14,Negative
177183,192,6,Arrow,Purchase,89,2020-12-31 01:06:14,Negative
209346,226,13,Lamoda,Purchase,1444,2020-12-31 01:06:28,Negative
898751,969,5,PizzaHut,Purchase,551,2020-12-31 01:07:08,Negative
172941,187,6,Moscow subway,Purchase,66,2020-12-31 01:07:10,Negative
926650,998,6,Arrow,Purchase,94,2020-12-31 01:07:27,Negative
145391,157,6,Moscow subway,Purchase,69,2020-12-31 01:07:47,Negative
231307,250,6,Moscow subway,Purchase,54,2020-12-31 01:08:09,Negative
770221,830,5,Dodo Pizza,Purchase,198,2020-12-31 01:08:12,Negative
500511,539,6,Arrow,Purchase,73,2020-12-31 01:09:13,Negative
13572,15,6,Moscow subway,Purchase,96,2020-12-31 01:10:18,Negative
117155,126,6,Arrow,Purchase,94,2020-12-31 01:10:29,Negative
275254,298,5,Tanuki,Purchase,228,2020-12-31 01:10:38,Negative
209937,227,6,Arrow,Purchase,50,2020-12-31 01:11:23,Negative
90689,98,2,SberMarket,Purchase,946,2020-12-31 01:12:05,Negative
320425,346,11,Hairdresser DIMAX,Purchase,1760,2020-12-31 01:12:24,Negative
304794,329,6,Moscow subway,Purchase,50,2020-12-31 01:12:58,Negative
61513,67,2,Yandex.Lavka,Purchase,5000,2020-12-31 01:12:59,Negative
514141,554,6,Arrow,Purchase,64,2020-12-31 01:13:42,Negative
779113,840,2,Yandex.Lavka,Purchase,2901,2020-12-31 01:15:29,Negative
642541,691,6,Arrow,Purchase,100,2020-12-31 01:15:49,Negative
821367,885,2,SberMarket,Purchase,871,2020-12-31 01:16:39,Negative
628552,676,6,Arrow,Purchase,63,2020-12-31 01:17:55,Negative
755278,814,2,Crossroads,Purchase,1172,2020-12-31 01:18:07,Negative
34670,38,5,Burger King,Purchase,584,2020-12-31 01:18:09,Negative
210335,227,8,Kinohod,Purchase,332,2020-12-31 01:18:13,Negative
301339,325,28,Bowling Club Scooter,transfer,641,2020-12-31 01:19:42,Negative
922975,994,6,Moscow subway,Purchase,57,2020-12-31 01:21:32,Negative
835579,900,5,Burger King,Purchase,516,2020-12-31 01:22:18,Negative
799293,861,19,Bowling Club Scooter,Purchase,388,2020-12-31 01:23:55,Negative
118779,128,6,Arrow,Purchase,55,2020-12-31 01:24:13,Negative
174203,189,2,Yandex.Lavka,Purchase,1199,2020-12-31 01:24:57,Negative
329114,356,6,Arrow,Purchase,54,2020-12-31 01:25:24,Negative
906527,977,6,Moscow subway,Purchase,72,2020-12-31 01:25:52,Negative
194559,211,3,Kiwi Taxi,Purchase,716,2020-12-31 01:26:13,Negative
278089,301,6,Arrow,Purchase,95,2020-12-31 01:27:12,Negative
592366,637,6,Arrow,Purchase,62,2020-12-31 01:27:17,Negative
192830,209,6,Arrow,Purchase,91,2020-12-31 01:27:50,Negative
422866,456,6,Arrow,Purchase,55,2020-12-31 01:29:03,Negative
504476,543,10,Theater Magic Lantern,Purchase,629,2020-12-31 01:29:58,Negative
486170,524,6,Arrow,Purchase,73,2020-12-31 01:29:59,Negative
59709,65,2,Platypus Online,Purchase,4404,2020-12-31 01:30:55,Negative
139213,150,6,Arrow,Purchase,51,2020-12-31 01:31:55,Negative
403096,434,20,Bowling Club Scooter,Purchase,513,2020-12-31 01:32:20,Negative
610340,656,16,Bowling Club Scooter,Purchase,926,2020-12-31 01:33:28,Negative
40297,44,2,SberMarket,Purchase,2558,2020-12-31 01:34:19,Negative
193543,210,3,Kiwi Taxi,Purchase,276,2020-12-31 01:34:30,Negative
453292,488,16,Bowling Club Scooter,Purchase,813,2020-12-31 01:35:35,Negative
54333,59,5,PizzaHut,Purchase,532,2020-12-31 01:35:44,Negative
765845,825,6,Arrow,Purchase,98,2020-12-31 01:36:22,Negative
480629,518,6,Moscow subway,Purchase,93,2020-12-31 01:36:34,Negative
842070,907,5,PizzaHut,Purchase,172,2020-12-31 01:36:42,Negative
537765,579,13,Marks&Spencer,Purchase,8811,2020-12-31 01:37:05,Negative
774292,834,10,Great Moscow Circus,Purchase,625,2020-12-31 01:37:06,Negative
16706,18,28,Bowling Club Scooter,transfer,2849,2020-12-31 01:38:04,Negative
765718,825,6,Arrow,Purchase,89,2020-12-31 01:39:23,Negative
198577,215,5,Burger King,Purchase,295,2020-12-31 01:39:29,Negative
368170,397,6,Moscow subway,Purchase,70,2020-12-31 01:40:03,Negative
80949,87,11,BritVa Barbershop,Purchase,2283,2020-12-31 01:40:27,Negative
568786,612,21,Bowling Club Scooter,Purchase,3720,2020-12-31 01:40:48,Negative
330668,358,3,Kiwi Taxi,Purchase,828,2020-12-31 01:40:55,Negative
79453,86,5,McDonald's,Purchase,160,2020-12-31 01:41:22,Negative
634556,682,28,Bowling Club Scooter,transfer,348,2020-12-31 01:42:47,Negative
2027,3,5,Dodo Pizza,Purchase,532,2020-12-31 01:42:51,Negative
329458,356,8,Karo Film,Purchase,398,2020-12-31 01:43:30,Negative
90591,98,3,UBER,Purchase,633,2020-12-31 01:43:31,Negative
848084,913,19,Bowling Club Scooter,Purchase,1924,2020-12-31 01:43:31,Negative
209941,227,6,Arrow,Purchase,83,2020-12-31 01:44:53,Negative
322201,348,10,Coral pool,Purchase,308,2020-12-31 01:45:17,Negative
150470,162,7,366,Purchase,596,2020-12-31 01:45:20,Negative
909600,980,6,Moscow subway,Purchase,58,2020-12-31 01:45:24,Negative
30380,33,10,Bowling Club Scooter,Purchase,376,2020-12-31 01:45:29,Negative
447925,483,5,Tanuki,Purchase,182,2020-12-31 01:46:26,Negative
193460,209,28,Bowling Club Scooter,Replenishment,2721,2020-12-31 01:46:37,Positive
53117,57,14,Miraj Restaurant,Purchase,1280,2020-12-31 01:47:02,Negative
895323,965,6,Arrow,Purchase,68,2020-12-31 01:47:22,Negative
300082,324,6,Arrow,Purchase,60,2020-12-31 01:47:57,Negative
854290,920,6,Arrow,Purchase,64,2020-12-31 01:48:13,Negative
362797,391,15,Gas station GAZPROM,Purchase,1357,2020-12-31 01:48:16,Negative
78741,85,6,Moscow subway,Purchase,55,2020-12-31 01:48:19,Negative
418113,451,5,Dodo Pizza,Purchase,234,2020-12-31 01:48:19,Negative
240808,260,7,366,Purchase,553,2020-12-31 01:48:35,Negative
576779,621,2,Yandex.Lavka,Purchase,3481,2020-12-31 01:50:35,Negative
213314,230,9,Storytel,Purchase,312,2020-12-31 01:52:27,Negative
767762,827,6,Arrow,Purchase,92,2020-12-31 01:52:38,Negative
87463,94,15,Gas station GAZPROM,Purchase,1892,2020-12-31 01:52:39,Negative
336042,363,16,Bowling Club Scooter,Purchase,1470,2020-12-31 01:52:43,Negative
599646,645,6,Arrow,Purchase,73,2020-12-31 01:53:38,Negative
361058,389,18,Bowling Club Scooter,Purchase,1511,2020-12-31 01:53:44,Negative
306759,331,14,Miraj Restaurant,Purchase,2460,2020-12-31 01:53:52,Negative
498254,537,5,KFC,Purchase,165,2020-12-31 01:54:02,Negative
18326,20,9,Storytel,Purchase,453,2020-12-31 01:56:47,Negative
701708,755,17,Bowling Club Scooter,Purchase,37537,2020-12-31 01:57:00,Negative
488923,527,5,Dodo Pizza,Purchase,582,2020-12-31 01:57:01,Negative
603981,650,6,Moscow subway,Purchase,71,2020-12-31 01:57:27,Negative
391432,422,6,Arrow,Purchase,71,2020-12-31 01:58:27,Negative
519952,560,6,Arrow,Purchase,54,2020-12-31 01:58:38,Negative
793892,856,2,Auchan,Purchase,1544,2020-12-31 01:58:56,Negative
33505,37,1,BelkaCar,Purchase,1262,2020-12-31 01:59:10,Negative
447790,483,1,Yandex.Drive,Purchase,912,2020-12-31 02:00:34,Negative
365915,395,1,Lifcar,Purchase,381,2020-12-31 02:00:59,Negative
482594,520,6,Moscow subway,Purchase,81,2020-12-31 02:01:46,Negative
402902,434,6,Moscow subway,Purchase,93,2020-12-31 02:01:51,Negative
237195,256,15,Lukoil gas station,Purchase,1566,2020-12-31 02:02:17,Negative
228316,247,3,UBER,Purchase,974,2020-12-31 02:02:37,Negative
117350,126,8,Okko,Purchase,428,2020-12-31 02:02:57,Negative
111517,120,6,Arrow,Purchase,65,2020-12-31 02:04:14,Negative
589890,634,28,Bowling Club Scooter,Replenishment,2251,2020-12-31 02:04:24,Positive
256702,278,5,Burger King,Purchase,202,2020-12-31 02:05:08,Negative
107390,115,17,Bowling Club Scooter,Purchase,47340,2020-12-31 02:05:27,Negative
908966,979,13,H&M,Purchase,9749,2020-12-31 02:06:16,Negative
474491,512,3,GETT,Purchase,336,2020-12-31 02:06:41,Negative
857587,924,6,Moscow subway,Purchase,66,2020-12-31 02:07:12,Negative
181340,196,21,Bowling Club Scooter,Purchase,2068,2020-12-31 02:08:46,Negative
329365,356,9,Read-city,Purchase,276,2020-12-31 02:09:23,Negative
549354,592,5,Tanuki,Purchase,364,2020-12-31 02:09:37,Negative
317537,343,5,PizzaHut,Purchase,299,2020-12-31 02:09:39,Negative
870615,938,6,Arrow,Purchase,100,2020-12-31 02:10:20,Negative
300490,325,3,Kiwi Taxi,Purchase,546,2020-12-31 02:11:24,Negative
451920,487,6,Arrow,Purchase,54,2020-12-31 02:12:15,Negative
296009,320,5,Tanuki,Purchase,173,2020-12-31 02:12:59,Negative
272629,295,6,Moscow subway,Purchase,61,2020-12-31 02:13:12,Negative
136488,147,6,Arrow,Purchase,85,2020-12-31 02:14:04,Negative
250281,271,2,Auchan,Purchase,647,2020-12-31 02:14:07,Negative
225077,243,6,Arrow,Purchase,90,2020-12-31 02:15:43,Negative
903941,974,6,Moscow subway,Purchase,94,2020-12-31 02:16:14,Negative
836947,901,10,Great Moscow Circus,Purchase,218,2020-12-31 02:17:19,Negative
503580,542,10,Coral pool,Purchase,574,2020-12-31 02:18:40,Negative
17682,20,3,Citymobil,Purchase,482,2020-12-31 02:18:42,Negative
237231,256,19,Bowling Club Scooter,Purchase,1464,2020-12-31 02:19:17,Negative
289531,313,6,Moscow subway,Purchase,60,2020-12-31 02:19:42,Negative
301414,325,28,Bowling Club Scooter,transfer,951,2020-12-31 02:20:55,Negative
75161,81,6,Moscow subway,Purchase,60,2020-12-31 02:22:11,Negative
42195,46,2,Billa,Purchase,1202,2020-12-31 02:22:18,Negative
514726,554,28,Bowling Club Scooter,Replenishment,1709,2020-12-31 02:22:57,Positive
550324,593,6,Arrow,Purchase,97,2020-12-31 02:23:32,Negative
502591,541,6,Moscow subway,Purchase,75,2020-12-31 02:23:50,Negative
162730,176,5,Burger King,Purchase,231,2020-12-31 02:24:51,Negative
627297,675,2,Crossroads,Purchase,3926,2020-12-31 02:25:31,Negative
688389,742,2,Platypus Online,Purchase,1821,2020-12-31 02:25:54,Negative
556647,600,3,YandexGO,Purchase,585,2020-12-31 02:27:00,Negative
303816,328,6,Moscow subway,Purchase,69,2020-12-31 02:27:15,Negative
10026,11,6,Arrow,Purchase,77,2020-12-31 02:27:25,Negative
282095,305,7,Pharmacy 23+,Purchase,480,2020-12-31 02:28:50,Negative
793642,855,8,Cinema Pobeda,Purchase,340,2020-12-31 02:28:51,Negative
583549,628,6,Arrow,Purchase,69,2020-12-31 02:30:02,Negative
714771,769,18,Bowling Club Scooter,Purchase,648,2020-12-31 02:30:07,Negative
685079,738,6,Arrow,Purchase,93,2020-12-31 02:30:33,Negative
180284,195,10,Coral pool,Purchase,717,2020-12-31 02:30:48,Negative
793912,856,2,Auchan,Purchase,4503,2020-12-31 02:32:14,Negative
253410,274,6,Arrow,Purchase,60,2020-12-31 02:32:42,Negative
462678,499,6,Arrow,Purchase,56,2020-12-31 02:33:40,Negative
744443,802,5,Tanuki,Purchase,307,2020-12-31 02:34:04,Negative
153145,165,28,Bowling Club Scooter,Replenishment,303,2020-12-31 02:34:18,Positive
574471,618,15,ROSNEFT,Purchase,1018,2020-12-31 02:35:28,Negative
93829,101,6,Arrow,Purchase,52,2020-12-31 02:36:29,Negative
529471,570,28,Bowling Club Scooter,Replenishment,2242,2020-12-31 02:36:40,Positive
82543,89,6,Arrow,Purchase,59,2020-12-31 02:36:44,Negative
172115,186,10,Bowling Club Scooter,Purchase,427,2020-12-31 02:37:20,Negative
866473,933,18,Bowling Club Scooter,Purchase,1604,2020-12-31 02:37:40,Negative
390247,420,28,Bowling Club Scooter,transfer,2060,2020-12-31 02:39:05,Negative
862007,929,5,PizzaHut,Purchase,571,2020-12-31 02:40:00,Negative
314132,339,11,Cosmetic center,Purchase,2114,2020-12-31 02:40:33,Negative
384856,415,6,Arrow,Purchase,71,2020-12-31 02:42:38,Negative
571907,616,5,KFC,Purchase,210,2020-12-31 02:43:11,Negative
